"TOA5","OwascoMetInternet","CR1000","60228","CR1000.Std.26","CPU:Owasco_MET.cr1","22473","WindMax"
"TIMESTAMP","RECORD","W_SpdRaw_Max","W_SpdRaw_TMx"
"TS","RN","",""
"","","Max","TMx"
"2014-05-14 13:02:30",0,5.958,"2014-05-14 13:00:15"
"2014-05-14 13:17:30",1,5.939,"2014-05-14 13:15:00"
"2014-05-14 13:32:30",2,4.371,"2014-05-14 13:30:00"
"2014-05-14 13:47:30",3,3.273,"2014-05-14 13:46:00"
"2014-05-14 14:02:30",4,2.862,"2014-05-14 14:00:55"
"2014-05-14 14:17:30",5,2.96,"2014-05-14 14:17:25"
"2014-05-14 14:32:30",6,3.469,"2014-05-14 14:32:25"
"2014-05-14 14:47:30",7,4.194,"2014-05-14 14:46:30"
"2014-05-14 15:02:30",8,4.684,"2014-05-14 15:02:20"
"2014-05-14 15:17:30",9,3.959,"2014-05-14 15:16:25"
"2014-05-14 15:32:30",10,4.528,"2014-05-14 15:32:05"
"2014-05-14 15:47:30",11,5.351,"2014-05-14 15:47:25"
"2014-05-14 16:02:30",12,5.704,"2014-05-14 16:02:30"
"2014-05-14 16:17:30",13,5.86,"2014-05-14 16:15:15"
"2014-05-14 16:32:30",14,6.84,"2014-05-14 16:30:25"
"2014-05-14 16:47:30",15,6.154,"2014-05-14 16:45:10"
"2014-05-14 17:02:30",16,5.566,"2014-05-14 17:01:25"
"2014-05-14 17:17:30",17,6.135,"2014-05-14 17:17:05"
"2014-05-14 17:32:30",18,6.625,"2014-05-14 17:32:25"
"2014-05-14 17:47:30",19,6.409,"2014-05-14 17:47:10"
"2014-05-14 18:02:30",20,5.762,"2014-05-14 18:00:15"
"2014-05-14 18:17:30",21,6.448,"2014-05-14 18:17:15"
"2014-05-14 18:32:30",22,6.331,"2014-05-14 18:30:00"
"2014-05-14 19:17:30",23,6.566,"2014-05-14 19:17:05"
"2014-05-14 19:32:30",24,5.88,"2014-05-14 19:30:00"
"2014-05-14 19:47:30",25,5.958,"2014-05-14 19:47:05"
"2014-05-18 07:02:30",358,2.038,"2014-05-18 07:01:05"
"2014-05-18 07:17:30",359,2.489,"2014-05-18 07:16:10"
"2014-05-18 07:32:30",360,0.196,"2014-05-18 07:30:00"
"2014-05-18 07:47:30",361,1.098,"2014-05-18 07:46:10"
"2014-05-18 08:02:30",362,0.255,"2014-05-18 08:00:00"
"2014-05-18 08:17:30",363,1.058,"2014-05-18 08:15:10"
"2014-05-18 08:32:30",364,1.058,"2014-05-18 08:30:00"
"2014-05-18 08:47:30",365,0.196,"2014-05-18 08:45:00"
"2014-05-18 09:02:30",366,0.196,"2014-05-18 09:00:00"
"2014-05-18 09:17:30",367,0.196,"2014-05-18 09:15:00"
"2014-05-18 09:32:30",368,0.196,"2014-05-18 09:30:00"
"2014-05-18 09:47:30",369,0.196,"2014-05-18 09:45:00"
"2014-05-18 10:02:30",370,0.196,"2014-05-18 10:00:00"
"2014-05-18 10:17:30",371,0.196,"2014-05-18 10:15:10"
"2014-05-18 10:32:30",372,0.196,"2014-05-18 10:30:00"
"2014-05-18 10:47:30",373,0.196,"2014-05-18 10:45:00"
"2014-05-18 11:02:30",374,0.196,"2014-05-18 11:00:10"
"2014-05-18 11:17:30",375,0.196,"2014-05-18 11:15:00"
"2014-05-18 11:32:30",376,0.196,"2014-05-18 11:30:50"
"2014-05-18 11:47:30",377,0.196,"2014-05-18 11:45:00"
"2014-05-18 12:02:30",378,0.196,"2014-05-18 12:00:00"
"2014-05-18 12:17:30",379,0.196,"2014-05-18 12:15:10"
"2014-05-18 12:32:30",380,0.196,"2014-05-18 12:30:00"
"2014-05-18 12:47:30",381,0.196,"2014-05-18 12:45:10"
"2014-05-18 13:02:30",382,0.196,"2014-05-18 13:00:00"
"2014-05-18 13:17:30",383,4.136,"2014-05-18 13:16:25"
"2014-05-18 13:32:30",384,3.567,"2014-05-18 13:31:35"
"2014-05-18 13:47:30",385,4.939,"2014-05-18 13:46:50"
"2014-05-18 14:02:30",386,5.919,"2014-05-18 14:01:40"
"2014-05-18 14:17:30",387,5.586,"2014-05-18 14:17:25"
"2014-05-18 14:32:30",388,6.213,"2014-05-18 14:30:20"
"2014-05-18 14:47:30",389,4.763,"2014-05-18 14:45:00"
"2014-05-18 15:02:30",390,6.115,"2014-05-18 15:02:20"
"2014-05-18 15:17:30",391,7.742,"2014-05-18 15:17:30"
"2014-05-18 15:32:30",392,7.742,"2014-05-18 15:30:00"
"2014-05-18 15:47:30",393,6.292,"2014-05-18 15:45:10"
"2014-05-18 16:02:30",394,5.664,"2014-05-18 16:00:20"
"2014-05-18 16:17:30",395,7.703,"2014-05-18 16:16:55"
"2014-05-18 16:32:30",396,7.056,"2014-05-18 16:32:30"
"2014-05-18 16:47:30",397,7.056,"2014-05-18 16:45:00"
"2014-05-18 17:02:30",398,4.567,"2014-05-18 17:01:35"
"2014-05-18 17:17:30",399,3.881,"2014-05-18 17:15:00"
"2014-05-18 17:32:30",400,4.802,"2014-05-18 17:31:45"
"2014-05-18 17:47:30",401,5.488,"2014-05-18 17:46:05"
"2014-05-18 18:02:30",402,4.724,"2014-05-18 18:00:00"
"2014-05-18 18:17:30",403,4.194,"2014-05-18 18:17:30"
"2014-05-18 18:32:30",404,4.194,"2014-05-18 18:30:00"
"2014-05-18 18:47:30",405,4.155,"2014-05-18 18:45:50"
"2014-05-18 19:02:30",406,3.489,"2014-05-18 19:00:00"
"2014-05-18 19:17:30",407,1.725,"2014-05-18 19:17:30"
"2014-05-18 19:32:30",408,3.842,"2014-05-18 19:32:20"
"2014-05-18 19:47:30",409,3.685,"2014-05-18 19:45:35"
"2014-05-18 20:02:30",410,3.195,"2014-05-18 20:00:00"
"2014-05-18 20:17:30",411,2.038,"2014-05-18 20:15:00"
"2014-05-18 20:32:30",412,0.196,"2014-05-18 20:30:00"
"2014-05-18 20:47:30",413,0.118,"2014-05-18 20:45:25"
"2014-05-18 21:02:30",414,0.098,"2014-05-18 21:00:00"
"2014-05-18 21:17:30",415,0.098,"2014-05-18 21:15:00"
"2014-05-18 21:32:30",416,0.098,"2014-05-18 21:30:00"
"2014-05-18 21:47:30",417,0.137,"2014-05-18 21:46:00"
"2014-05-18 22:02:30",418,0.196,"2014-05-18 22:00:10"
"2014-05-18 22:17:30",419,0.196,"2014-05-18 22:15:00"
"2014-05-18 22:32:30",420,1.646,"2014-05-18 22:30:55"
"2014-05-18 22:47:30",421,1.313,"2014-05-18 22:45:40"
"2014-05-18 23:02:30",422,2.528,"2014-05-18 23:00:30"
"2014-05-18 23:17:30",423,3.273,"2014-05-18 23:17:20"
"2014-05-18 23:32:30",424,3.352,"2014-05-18 23:31:10"
"2014-05-18 23:47:30",425,3.489,"2014-05-18 23:46:55"
"2014-05-19 00:02:30",426,3.842,"2014-05-19 00:02:00"
"2014-05-19 00:17:30",427,4.586,"2014-05-19 00:15:50"
"2014-05-19 00:32:30",428,4.606,"2014-05-19 00:32:20"
"2014-05-19 00:47:30",429,5.037,"2014-05-19 00:45:50"
"2014-05-19 01:02:30",430,5.527,"2014-05-19 01:01:45"
"2014-05-19 01:17:30",431,6.546,"2014-05-19 01:16:00"
"2014-05-19 01:32:30",432,6.115,"2014-05-19 01:30:15"
"2014-05-19 01:47:30",433,5.723,"2014-05-19 01:46:25"
"2014-05-19 02:02:30",434,5.547,"2014-05-19 02:00:45"
"2014-05-19 02:17:30",435,5.939,"2014-05-19 02:17:10"
"2014-05-19 02:32:30",436,5.939,"2014-05-19 02:30:35"
"2014-05-19 02:47:30",437,6.292,"2014-05-19 02:47:00"
"2014-05-19 03:02:30",438,6.017,"2014-05-19 03:01:50"
"2014-05-19 03:17:30",439,5.645,"2014-05-19 03:15:10"
"2014-05-19 03:32:30",440,6.252,"2014-05-19 03:31:00"
"2014-05-19 03:47:30",441,6.154,"2014-05-19 03:47:15"
"2014-05-19 04:02:30",442,5.684,"2014-05-19 04:00:00"
"2014-05-19 04:17:30",443,5.684,"2014-05-19 04:16:10"
"2014-05-19 04:32:30",444,5.919,"2014-05-19 04:31:45"
"2014-05-19 04:47:30",445,5.88,"2014-05-19 04:45:45"
"2014-05-19 05:02:30",446,6.056,"2014-05-19 05:02:25"
"2014-05-19 05:17:30",447,6.586,"2014-05-19 05:17:05"
"2014-05-19 05:32:30",448,6.272,"2014-05-19 05:30:00"
"2014-05-19 05:47:30",449,6.409,"2014-05-19 05:47:10"
"2014-05-19 06:02:30",450,6.194,"2014-05-19 06:00:00"
"2014-05-19 06:17:30",451,6.488,"2014-05-19 06:16:50"
"2014-05-19 06:32:30",452,6.35,"2014-05-19 06:30:25"
"2014-05-19 06:47:30",453,6.272,"2014-05-19 06:45:30"
"2014-05-19 07:02:30",454,6.037,"2014-05-19 07:00:00"
"2014-05-19 07:17:30",455,6.35,"2014-05-19 07:15:25"
"2014-05-19 07:32:30",456,5.586,"2014-05-19 07:31:15"
"2014-05-19 07:47:30",457,5.998,"2014-05-19 07:45:15"
"2014-05-19 08:02:30",458,5.018,"2014-05-19 08:00:00"
"2014-05-19 08:17:30",459,4.528,"2014-05-19 08:15:00"
"2014-05-19 08:32:30",460,3.293,"2014-05-19 08:30:00"
"2014-05-19 08:47:30",461,4.155,"2014-05-19 08:45:55"
"2014-05-19 09:02:30",462,3.352,"2014-05-19 09:00:00"
"2014-05-19 09:17:30",463,2.92,"2014-05-19 09:15:40"
"2014-05-19 09:32:30",464,1.666,"2014-05-19 09:30:00"
"2014-05-19 09:47:30",465,3.469,"2014-05-19 09:45:55"
"2014-05-19 10:02:30",466,4.684,"2014-05-19 10:00:25"
"2014-05-19 10:17:30",467,3.528,"2014-05-19 10:15:00"
"2014-05-19 10:32:30",468,2.96,"2014-05-19 10:32:20"
"2014-05-19 10:47:30",469,1.764,"2014-05-19 10:45:15"
"2014-05-19 11:02:30",470,0.196,"2014-05-19 11:00:10"
"2014-05-19 11:17:30",471,4.626,"2014-05-19 11:16:00"
"2014-05-19 11:32:30",472,6.154,"2014-05-19 11:30:35"
"2014-05-19 11:47:30",473,6.448,"2014-05-19 11:46:05"
"2014-05-19 12:02:30",474,4.92,"2014-05-19 12:00:00"
"2014-05-19 12:17:30",475,6.605,"2014-05-19 12:16:25"
"2014-05-19 12:32:30",476,4.645,"2014-05-19 12:30:00"
"2014-05-19 12:47:30",477,5.684,"2014-05-19 12:46:55"
"2014-05-19 13:02:30",478,4.253,"2014-05-19 13:00:10"
"2014-05-19 13:17:30",479,4.371,"2014-05-19 13:16:00"
"2014-05-19 13:32:30",480,3.665,"2014-05-19 13:30:00"
"2014-05-19 13:47:30",481,4.488,"2014-05-19 13:45:40"
"2014-05-19 14:02:30",482,6.782,"2014-05-19 14:01:25"
"2014-05-19 14:17:30",483,6.664,"2014-05-19 14:16:55"
"2014-05-19 14:32:30",484,5.214,"2014-05-19 14:30:00"
"2014-05-19 14:47:30",485,4.704,"2014-05-19 14:46:00"
"2014-05-19 15:02:30",486,4.116,"2014-05-19 15:02:30"
"2014-05-19 15:17:30",487,6.448,"2014-05-19 15:16:30"
"2014-05-19 15:32:30",488,5.958,"2014-05-19 15:30:00"
"2014-05-19 15:47:30",489,4.626,"2014-05-19 15:47:30"
"2014-05-19 16:02:30",490,4.626,"2014-05-19 16:00:00"
"2014-05-19 16:17:30",491,7.624,"2014-05-19 16:15:10"
"2014-05-19 16:32:30",492,7.722,"2014-05-19 16:31:55"
"2014-05-19 16:47:30",493,5.625,"2014-05-19 16:46:30"
"2014-05-19 17:02:30",494,8.29,"2014-05-19 17:00:10"
"2014-05-19 17:17:30",495,6.37,"2014-05-19 17:15:45"
"2014-05-19 17:32:30",496,7.311,"2014-05-19 17:32:30"
"2014-05-19 17:47:30",497,8.64,"2014-05-19 17:45:20"
"2014-05-19 18:02:30",498,7.311,"2014-05-19 18:00:00"
"2014-05-19 18:17:30",499,6.213,"2014-05-19 18:15:40"
"2014-05-19 18:32:30",500,5.821,"2014-05-19 18:31:20"
"2014-05-19 18:47:30",501,4.9,"2014-05-19 18:45:00"
"2014-05-19 19:02:30",502,3.606,"2014-05-19 19:00:00"
"2014-05-19 19:17:30",503,3.175,"2014-05-19 19:15:15"
